B07DN8BQMD$Children of Time$Adrian Tchaikovsky$September 18, 2018$"$19.99"$"$9.99"$4.5$43,190 ratings$609 pages$English$Orbit; Reprint edition (September 18, 2018)$Jill McCaw$5.0 out of 5 stars$A new favourite$Reviewed in the United States on July 15, 2024
B0C9YMRXGH$A Crown This Cold and Heavy (Kingdom of Lies Book 3)$Stacia Stark$November 17, 2023$"$17.99"$"$5.99"$4.5$11,084 ratings$539 pages$English$(November 17, 2023)$Cynn123TX$5.0 out of 5 stars$So Good$Reviewed in the United States on September 11, 2024
B0CW385QQ6$Ancient Debts, The Grand Game, Book 7: A Dark Fantasy LitRPG Adventure$Tom Elliot$September 1, 2024$"$19.99"$"$7.99"$4.6$1,470 ratings$553 pages$English$Crotan Creative; 1st edition (September 1, 2024)$sewbusy mom$5.0 out of 5 stars$What a great book!$Reviewed in the United States on September 9, 2024
B01CXYSEB2$A Thousand Boy Kisses (NEW BONUS CONTENT)$Tillie Cole$March 13, 2016$$"$3.99"$4.5$54,932 ratings$370 pages$English$Tillie Cole Ltd.; 1st edition (March 13, 2016)$DonnaC$5.0 out of 5 stars$The best YA book I have read, so emotional and so beautiful$Reviewed in the United States on March 17, 2016
B0DF65ZC18$The Rocker's Muse$Penelope  Ward$August 24, 2024$"$14.99"$"$4.99"$4.5$1,223 ratings$293 pages$English$Penelope Ward Books, Inc. (August 24, 2024)$Stacey$5.0 out of 5 stars$A great read!$Reviewed in the United States on August 27, 2024
B0CFGFLX1F$Bad River (An Arliss Cutter Novel Book 6)$Marc Cameron$July 23, 2024$"$16.11"$"$8.54"$4.8$2,103 ratings$369 pages$English$Kensington Books (July 23, 2024)$J. White$5.0 out of 5 stars$Another solid Marc Cameron book!$Reviewed in the United States on October 1, 2024
B0BTZ9LXZB$Dirty Thirty (Stephanie Plum Book 30)$Janet Evanovich$October 31, 2023$"$18.99"$"$13.99"$4.7$21,114 ratings$332 pages$English$Atria Books (October 31, 2023)$Patto$5.0 out of 5 stars$One of the best Plum novels!$Reviewed in the United States on July 23, 2024
B0D4TQQ28Z$The Menendez Murders, Updated Edition: The Shocking Untold Story of the Menendez Family and the Killings that Stunned the Nation$Robert Rand$September 10, 2024$"$19.95"$"$9.99"$4.6$843 ratings$376 pages$English$BenBella Books (September 10, 2024)$Courtney Walls$5.0 out of 5 stars$Great book$Reviewed in the United States on September 18, 2024
B0D6C163QH$To the Grave: A Dark New Adult Romance (Blackwell Beasts Book 3)$Sadie  Hunt$September 20, 2024$$"$4.99"$4.6$517 ratings$424 pages$English$Blackthorn Press (September 20, 2024)$Mie Eir$5.0 out of 5 stars$Worth the wait !!!$Reviewed in the United States on September 20, 2024
B0C2VYV9KD$The Bad Weather Friend$Dean Koontz$February 1, 2024$"$16.99"$"$9.99"$4.1$40,826 ratings$374 pages$English$Thomas & Mercer (February 1, 2024)$Tammy Moldovan$5.0 out of 5 stars$A multi-layered supernatural tale$Reviewed in the United States on July 22, 2024
B00EHMFC78$The Target (Will Robie Book 3)$David Baldacci$April 22, 2014$$"$11.99"$4.4$47,522 ratings$432 pages$English$Grand Central Publishing (April 22, 2014)$Glenn D Scott$5.0 out of 5 stars$Another amazing story.$Reviewed in the United States on September 19, 2024
B08ZVBV6LS$Off to the Races: A Small Town Enemies to Lovers Romance (Gold Rush Ranch Book 1)$Elsie Silver$April 29, 2021$$"$5.99"$4.1$25,035 ratings$388 pages$English$(April 29, 2021)$Meagan Ward$4.0 out of 5 stars$Witty, endearing and inspiring!$Reviewed in the United States on February 15, 2024
B0CN7FHCLB$Cruel Sentence (The Nate Shepherd Legal Thriller Series Book 8)$Michael Stagg$September 23, 2024$"$15.99"$"$5.99"$4.6$447 ratings$470 pages$English$(September 23, 2024)$azwineluvr$5.0 out of 5 stars$Definitely worthy of a movie, either theater or made for tv.$Reviewed in the United States on October 1, 2024
B0CFD3FF6N$The Reason I Married Him$Meghan Quinn$February 6, 2024$"$17.99"$"$4.99"$4.3$21,825 ratings$524 pages$English$Hot-Lanta Publishing, LLC (February 6, 2024)$MommaLayne$5.0 out of 5 stars$Root for the Unlikely Couple!$Reviewed in the United States on September 25, 2024
B0D6NHXH5M$Dead Heat (Crossroads Queen Book 7)$Annabel Chase$September 5, 2024$"$12.99"$"$4.99"$4.6$2,387 ratings$302 pages$English$Red Palm Press LLC (September 5, 2024)$Jordan$5.0 out of 5 stars$fantastic$Reviewed in the United States on September 8, 2024
B08BZWXK9J$Come As You Are: Revised and Updated: The Surprising New Science That Will Transform Your Sex Life$Emily Nagoski Ph.D.$March 2, 2021$"$22.00"$"$16.99"$4.7$5,814 ratings$390 pages$English$Simon & Schuster; Revised, Updated edition (March 2, 2021)$Courtney Queen$5.0 out of 5 stars$come as you are$Reviewed in the United States on September 19, 2024
B0CQHN1LFC$A Place to Hide: A Novel$Ronald H. Balson$September 17, 2024$"$29.00"$"$14.99"$4.5$166 ratings$298 pages$English$St. Martin's Press (September 17, 2024)$Kindle Customer  KayKay$5.0 out of 5 stars$Heart Warming$Reviewed in the United States on September 19, 2024
B01CWZFBZ4$Killers of the Flower Moon: The Osage Murders and the Birth of the FBI$David Grann$April 18, 2017$"$17.00"$"$13.99"$4.4$77,358 ratings$347 pages$English$Vintage (April 18, 2017)$Gary Carden$5.0 out of 5 stars$What is most disquieting about the crimes in Killers of the Flower Moon is the awesome extent of corruption that is revealed in$Reviewed in the United States on May 19, 2017
B0C3C886FY$Martyr!: A novel$Kaveh Akbar$January 23, 2024$"$28.00"$"$14.99"$4.3$1,969 ratings$313 pages$English$Knopf (January 23, 2024)$PIM2020$5.0 out of 5 stars$Standout piece of literature$Reviewed in the United States on August 16, 2024
B073VX7HT4$The Overstory: A Novel$Richard Powers$April 3, 2018$"$18.95"$"$9.48"$4.4$38,439 ratings$513 pages$English$W. W. Norton & Company; Reprint edition (April 3, 2018)$MommaLayne$5.0 out of 5 stars$A Pulitzer Prize-Winning Epic That Connects Humanity and Nature$Reviewed in the United States on September 30, 2024
B09RTYQW2S$The Marriage Portrait: Reese's Book Club: A novel$Maggie O'Farrell$September 6, 2022$$"$12.99"$4.2$31,603 ratings$356 pages$English$Vintage (September 6, 2022)$MommaLayne$5.0 out of 5 stars$A Gripping Tale of Power, Artistry, and Survival in Renaissance Italy$Reviewed in the United States on September 26, 2024
B0CSPVD4F1$Meant For Love : A billionaire, marriage pact, workplace romance (Meant For Series Book 3)$Natasha Madison$July 26, 2024$"$15.99"$"$4.99"$4.5$3,229 ratings$291 pages$English$Amazon Digital Services (July 26, 2024)$Patti Lucas$5.0 out of 5 stars$Accidental Las Vegas Marriage Leads to a Workplace Romance$Reviewed in the United States on July 31, 2024
B07NK59922$Kill Switch (Devil's Night Book 3)$Penelope Douglas$February 9, 2019$"$18.00"$"$4.99"$4.6$24,507 ratings$668 pages$English$Penelope Douglas LLC (February 9, 2019)$The Vintage Doll$5.0 out of 5 stars$He's the best slow burn...$Reviewed in the United States on August 2, 2024
B008TRUDAS$Slammed: A Novel$Colleen Hoover$August 10, 2012$"$17.99"$"$11.99"$4.6$34,666 ratings$349 pages$English$Atria Books (August 10, 2012)$Tabby$5.0 out of 5 stars$Blown Away!!!$Reviewed in the United States on July 29, 2013
B08JKC299M$The Plot: A Novel (The Book Book 1)$Jean Hanff Korelitz$May 11, 2021$"$13.47"$"$12.99"$4.2$22,969 ratings$317 pages$English$Celadon Books (May 11, 2021)$Lafmore$5.0 out of 5 stars$Twisty$Reviewed in the United States on August 17, 2024
B000FC0ZIA$The Devil in the White City: A Saga of Magic and Murder at the Fair that Changed America$Erik Larson$February 10, 2004$"$17.99"$"$13.99"$4.3$27,888 ratings$447 pages$English$Vintage; Reprint edition (February 10, 2004)$DM$5.0 out of 5 stars$Excellent read$Reviewed in the United States on May 14, 2015
B0C6QWBNYB$Bad Intentions: A Dark Hockey Bully Romance (Hellions of Hade Harbor Book 1)$Mila Kane$August 16, 2023$$"$5.99"$4.4$9,852 ratings$454 pages$English$Amazon Digital Services (August 16, 2023)$Aundrea$5.0 out of 5 stars$Worth it$Reviewed in the United States on August 27, 2024
B09NTKJXFR$The Choice: The Dragon Heart Legacy, Book 3$Nora Roberts$November 22, 2022$"$19.00"$"$12.99"$4.7$22,639 ratings$438 pages$English$St. Martin's Press (November 22, 2022)$eddy$5.0 out of 5 stars$amazing$Reviewed in the United States on August 9, 2024
B0BJQR12XF$Percy Jackson and the Olympians: The Chalice of the Gods: The Senior Year Adventures, Book 1$Rick Riordan$September 26, 2023$"$19.99"$"$10.99"$4.7$10,357 ratings$290 pages$English$Disney Hyperion (September 26, 2023)$Victor the Reader$5.0 out of 5 stars$The Chalice of The Gods (My Kindle Review)$Reviewed in the United States on September 12, 2024
B000FBFN1U$A Storm of Swords (A Song of Ice and Fire, Book 3)$George R. R. Martin$March 4, 2003$"$9.99"$"$7.99"$4.7$33,144 ratings$1216 pages$English$Bantam (March 4, 2003)$Katrin von Martin$5.0 out of 5 stars$A Solid (and Huge) Installment that Leaves You Wanting More$Reviewed in the United States on April 1, 2015
B0CH9GTXCK$Summer Romance$Annabel Monaghan$June 4, 2024$"$19.00"$"$12.99"$4.4$6,199 ratings$368 pages$English$G.P. Putnam's Sons (June 4, 2024)$Larry Yellin$5.0 out of 5 stars$Loved this book$Reviewed in the United States on August 21, 2024
B0CK3HWVTD$Taming Seraphine (Morally Black Book 1)$Gigi Styx$December 26, 2023$$"$4.99"$4.3$10,667 ratings$660 pages$English$(December 26, 2023)$Jamie Williams$5.0 out of 5 stars$WOW!!!$Reviewed in the United States on June 20, 2024
B0C453T7BV$Saving 6 (Boys of Tommen Book 3)$Chloe Walsh$December 19, 2023$"$9.99"$"$7.99"$4.5$10,296 ratings$496 pages$English$Bloom Books (December 19, 2023)$Melissa$5.0 out of 5 stars$Heartbreakingly beautiful$Reviewed in the United States on April 1, 2024
B08WRH53MY$The Lincoln Highway: A Novel$Amor Towles$October 5, 2021$$"$12.99"$4.4$83,874 ratings$588 pages$English$Viking (October 5, 2021)$F. Moyer$5.0 out of 5 stars$Greatly enjoyed this book.  Will look for other books by this author.$Reviewed in the United States on July 30, 2024
B08BYWRDMF$Good Girl, Bad Blood: The Sequel to A Good Girl's Guide to Murder$Holly Jackson$March 2, 2021$"$10.99"$"$9.99"$4.5$29,253 ratings$387 pages$English$Delacorte Press (March 2, 2021)$Tmathes$5.0 out of 5 stars$Great, Tricky plot!$Reviewed in the United States on May 11, 2024
B0CDMBRQYN$Dark Delights: A Dark Hockey Bully Romance (Hellions of Hade Harbor Book 2)$Mila Kane$March 8, 2024$"$18.99"$"$5.99"$4.5$6,469 ratings$488 pages$English$(March 8, 2024)$lclass003$5.0 out of 5 stars$Dark and twisty$Reviewed in the United States on August 8, 2024
B0CJ9TSSYB$I Hope This Finds You Well: A Novel$Natalie Sue$May 21, 2024$"$28.00"$"$14.99"$4.1$2,490 ratings$343 pages$English$William Morrow (May 21, 2024)$Kindle Customer$4.0 out of 5 stars$funny with a dose of heavy$Reviewed in the United States on June 14, 2024
B0DFX7QBXQ$Storm's Symbol (Amelia Storm FBI Mystery Series Book 13)$Mary Stone$September 1, 2024$$"$5.99"$4.6$1,268 ratings$252 pages$English$Mary Stone Publishing (September 1, 2024)$Randy Miller$5.0 out of 5 stars$Great Read$Reviewed in the United States on September 29, 2024
B0CGRYZ1BV$Summers at the Saint: A Novel$Mary Kay Andrews$May 7, 2024$$"$14.99"$4.5$6,847 ratings$443 pages$English$St. Martin's Press (May 7, 2024)$Laurel-Rain Snow$5.0 out of 5 stars$THRILLING CAT & MOUSE GAME...$Reviewed in the United States on May 14, 2024
B0CGVSQHNG$Deeper Than the Dead (Vera Boyett Book 1)$Debra Webb$August 1, 2024$"$16.99"$"$4.99"$4.2$17,943 ratings$392 pages$English$Thomas & Mercer (August 1, 2024)$Joel$5.0 out of 5 stars$excellent story!$Reviewed in the United States on September 27, 2024
B0DF6JWP28$Pulled Away (An Away Novel)$Siena Sloane$September 3, 2024$$"$4.69"$4.5$506 ratings$306 pages$English$September 3, 2024$LangM$5.0 out of 5 stars$An easy 5 stars!!$Reviewed in the United States on September 9, 2024
B0DB2T4VXY$Ruthless Mafia Daddy (Alpha Mafia Daddies)$Kira Cole$August 2, 2024$"$14.99"$"$4.99"$4.3$2,132 ratings$316 pages$English$August 2, 2024$Tracie$5.0 out of 5 stars$Excellent!$Reviewed in the United States on September 16, 2024
B07GNTMB9F$True Believer: A Thriller (Terminal List Book 2)$Jack Carr$July 30, 2019$"$18.99"$"$13.99"$4.7$22,564 ratings$477 pages$English$Atria/Emily Bestler Books; Reprint edition (July 30, 2019)$Amazon Customer$5.0 out of 5 stars$Great read$Reviewed in the United States on September 22, 2024
B0D365Q3HW$Hell Difficulty Tutorial 2: A LitRPG Adventure$Cerim$August 27, 2024$"$19.99"$"$4.99"$4.7$1,484 ratings$730 pages$English$Aethon Books (August 27, 2024)$Curtis Simeral$5.0 out of 5 stars$surprisingly impressed$Reviewed in the United States on September 3, 2024
B079L4YS4Q$Winter in Paradise$Elin Hilderbrand$October 9, 2018$$"$9.99"$4.5$25,269 ratings$321 pages$English$Little, Brown and Company (October 9, 2018)$JacquieV32$5.0 out of 5 stars$A beach paradise page turner$Reviewed in the United States on September 19, 2024
B096TBHC9B$Mother of Death and Dawn (The War of Lost Hearts Book 3)$Carissa Broadbent$February 10, 2022$"$17.99"$"$4.99"$4.6$13,319 ratings$722 pages$English$(February 10, 2022)$Lauraaaa$5.0 out of 5 stars$Utterly brilliant ending to a wonderful series!$Reviewed in the United States on June 12, 2024
B0C5K1YR6V$That's Not My Name$Megan Lally$December 26, 2023$"$9.99"$"$7.39"$4.3$3,363 ratings$300 pages$English$Sourcebooks Fire (December 26, 2023)$Jesica$5.0 out of 5 stars$Chokehold$Reviewed in the United States on September 15, 2024
B07NYF37JC$Mr. Spencer (Mr. Series Book 2)$T L Swan$February 22, 2019$$"$4.99"$4.5$34,130 ratings$572 pages$English$T L Swan (February 22, 2019)$S. Miller$5.0 out of 5 stars$smiles and Tears$Reviewed in the United States on September 5, 2024
B0CFJSP5N1$A Sorceress Comes to Call$T. Kingfisher$August 6, 2024$"$27.99"$"$14.99"$4.6$988 ratings$336 pages$English$Tor Books (August 6, 2024)$Berni$5.0 out of 5 stars$"""Fashion was unimportant. What mattered, after all, was style"""$Reviewed in the United States on August 10, 2024
B0C1BF7MW2$Upside Down: A Novel$Danielle Steel$January 2, 2024$"$28.99"$"$14.99"$4.5$6,545 ratings$244 pages$English$Dell (January 2, 2024)$G. Klein$5.0 out of 5 stars$Age makes no difference when it’s live$Reviewed in the United States on August 10, 2024
B0013TX6SK$A Summer Affair: A Novel$Elin Hilderbrand$July 2, 2008$"$19.99"$"$8.99"$4.1$7,156 ratings$428 pages$English$Little, Brown and Company (July 2, 2008)$Laurel-Rain Snow$5.0 out of 5 stars$Self-Discovery$Reviewed in the United States on August 6, 2008
B0C451CF7Z$Redeeming 6 (Boys of Tommen Book 4)$Chloe Walsh$January 23, 2024$"$9.99"$"$7.99"$4.7$9,653 ratings$766 pages$English$Bloom Books (January 23, 2024)$Pamela$5.0 out of 5 stars$LOVELY$Reviewed in the United States on September 15, 2024
B0CL5FLVLH$Shanghai: A Novel$Joseph Kanon$June 25, 2024$"$28.99"$"$14.99"$4.3$1,297 ratings$300 pages$English$Scribner (June 25, 2024)$Gary Powell$5.0 out of 5 stars$The Art of Surviving - Disappearing$Reviewed in the United States on August 30, 2024
B08SMGS699$Bridgerton Collection Volume 2: Books Four-Six in the Bridgerton Series (Bridgertons)$Julia Quinn$March 30, 2021$$"$19.99"$4.7$6,637 ratings$1173 pages$English$Avon (March 30, 2021)$Jacquelyne$5.0 out of 5 stars$10 out of 10$Reviewed in the United States on April 2, 2024
B0CCCZXRML$DOM: Alliance Series Book Three$S.J. Tilly$September 21, 2023$$"$4.99"$4.6$22,285 ratings$496 pages$English$(September 21, 2023)$cindy sum$5.0 out of 5 stars$Absolutely amazing$Reviewed in the United States on September 27, 2024
B0BXB924RP$Sinful Mates (Dark Paranormal Romance Reverse Harem): English (Savage Series Book 1)$Jessica Hall$March 1, 2023$$"$7.77"$4.3$742 ratings$630 pages$English$; 2nd edition (March 1, 2023)$Stevie$5.0 out of 5 stars$enjoyable$Reviewed in the United States on September 9, 2024
B09NQJ37D3$Dark State (Jason Trapp Thrillers Book 1)$Jack Slater$December 15, 2021$"$14.99"$"$4.99"$4.5$22,794 ratings$454 pages$English$; 2nd edition (December 15, 2021)$Christine Smith$5.0 out of 5 stars$Very exciting!$Reviewed in the United States on August 13, 2024
B0B6D8MCCL$An American Beauty: A Novel of the Gilded Age Inspired by the True Story of Arabella Huntington Who Became the Richest Woman in the Country$Shana Abe$April 25, 2023$"$14.41"$"$9.40"$4.4$10,544 ratings$386 pages$English$Kensington Books (April 25, 2023)$SCG102$5.0 out of 5 stars$Fascinating, enthralling$Reviewed in the United States on August 27, 2024
B0CR93QCDH$Immortal Dark (Immortal Dark Trilogy Book 1)$Tigest Girma$September 3, 2024$"$19.99"$"$12.99"$4.4$245 ratings$428 pages$English$Little, Brown Books for Young Readers (September 3, 2024)$Nevaeh C$5.0 out of 5 stars$Enemies Ignite, Lovers Kill$Reviewed in the United States on September 21, 2024
B0D8XCHHGQ$Emperor of Wrath: A Dark Mafia Enemies To Lovers Romance$Jagger Cole$August 29, 2024$$"$4.99"$4.5$1,617 ratings$472 pages$English$August 29, 2024$marcie martinez$5.0 out of 5 stars$Kenzo😌$Reviewed in the United States on August 30, 2024
B072BLVM83$Educated: A Memoir$Tara Westover$February 20, 2018$"$18.99"$"$14.99"$4.6$217,205 ratings$336 pages$English$Random House; 1st edition (February 20, 2018)$FilmMuse6$5.0 out of 5 stars$Educated is worthy of its acclaim.  Tara Westover is worthy of admiration.$Reviewed in the United States on May 15, 2020
B000OIZV5W$Blowout (An FBI Thriller Book 9)$Catherine Coulter$February 22, 2005$$"$8.99"$4.5$3,782 ratings$396 pages$English$Berkley (February 22, 2005)$Joela44$5.0 out of 5 stars$Same as same$Reviewed in the United States on July 3, 2019
B00BOVFLD0$This Girl: A Novel (Slammed Book 3)$Colleen Hoover$April 30, 2013$"$17.99"$"$10.99"$4.1$16,480 ratings$301 pages$English$Atria Books (April 30, 2013)$Aestas Book Blog$5.0 out of 5 stars$6 STARS!! Butterflying perfect!$Reviewed in the United States on April 30, 2013
B000FC10S4$Bel Canto$Ann Patchett$March 17, 2009$"$19.00"$"$15.99"$4.3$13,419 ratings$336 pages$English$HarperCollins e-books (March 17, 2009)$Molly$5.0 out of 5 stars$a beautiful and unusual story$Reviewed in the United States on June 28, 2011
B09VL96P7G$Just the Nicest Couple: A Novel$Mary Kubica$January 10, 2023$$"$13.99"$4.0$21,149 ratings$369 pages$English$Park Row (January 10, 2023)$Allyson J. DeHart$4.0 out of 5 stars$A decent read from Kubica$Reviewed in the United States on September 29, 2024
B0CFDCMPVC$He's Not My Type (The Agitators Series Book 4)$Meghan  Quinn$November 28, 2023$"$18.99"$"$4.99"$4.5$34,684 ratings$394 pages$English$Hot-Lanta Publishing LLC (November 28, 2023)$Tiffany McQuay$5.0 out of 5 stars$Sometimes Love is right there in front of you.$Reviewed in the United States on February 17, 2024
B001NLKV7C$Cutting for Stone$Abraham Verghese$February 3, 2009$"$19.00"$"$2.99"$4.7$21,498 ratings$690 pages$English$Vintage; 1st edition (February 3, 2009)$James Barton Phelps$5.0 out of 5 stars$Emotional story well told with  great  characters$Reviewed in the United States on August 13, 2010
B000QRIGLW$Twilight (The Twilight Saga Book 1)$Stephenie Meyer$July 18, 2007$"$16.99"$"$10.99"$4.6$38,592 ratings$513 pages$English$Little, Brown Books for Young Readers; 1st edition (July 18, 2007)$Jana L.Perskie$5.0 out of 5 stars$An unputdownable read!!! The first novel in an extraordinary series!$Reviewed in the United States on November 29, 2009
B01N1U8IB3$A Column of Fire: A Novel (Kingsbridge Book 3)$Ken Follett$September 12, 2017$"$23.00"$"$12.99"$4.5$78,509 ratings$923 pages$English$Penguin Books; Reprint edition (September 12, 2017)$A. Steven Toby$5.0 out of 5 stars$A Penny for the Old Guy$Reviewed in the United States on January 29, 2021
B0CJV4WD1P$Tempted By The Devil (Kings Of Mafia)$Michelle Heard$October 19, 2023$$"$4.99"$4.3$20,039 ratings$387 pages$English$MA Heard (October 19, 2023)$Blue Owl Reads$5.0 out of 5 stars$Michelle Heard delivers once again with this darkly sweet story.$Reviewed in the United States on August 3, 2024
B0CKQ19D91$The Cursed (Coven of Bones Book 2)$Harper L. Woods$October 25, 2023$"$29.99"$"$9.99"$4.1$7,972 ratings$296 pages$English$Bramble (October 25, 2023)$jenny orchard$5.0 out of 5 stars$AMAZING! AMAZING! AMAZING!$Reviewed in the United States on October 1, 2024
B07MNWKF2M$The Sword of Kaigen: A Theonite War Story$M. L. Wang$February 17, 2019$"$19.99"$"$5.99"$4.6$9,135 ratings$651 pages$English$Amazon Digital Services (February 17, 2019)$Kevin Potter$5.0 out of 5 stars$Oh. My. Gods! Holy slow-burn epicness!$Reviewed in the United States on September 3, 2020
B0CJCZR7DB$The Sawmill Book Club$Carolyn Brown$July 9, 2024$"$5.99"$"$2.99"$4.4$6,136 ratings$268 pages$English$Montlake (July 9, 2024)$Kathleen O'Donnell$5.0 out of 5 stars$Extraordinary read$Reviewed in the United States on July 11, 2024
B0CPF9JPJL$Fools on the Hill: The Hooligans, Saboteurs, Conspiracy Theorists, and Dunces Who Burned Down the House$Dana Milbank$September 24, 2024$"$32.00"$"$15.99"$4.7$24 ratings$366 pages$English$Little, Brown and Company (September 24, 2024)$Naveen Cherukuri$5.0 out of 5 stars$Great read$Reviewed in the United States on October 3, 2024
B074H8NFDF$The Extraordinary Life of Sam Hell: A Novel$Robert Dugoni$April 24, 2018$"$14.95"$"$5.99"$4.6$85,812 ratings$449 pages$English$Lake Union Publishing (April 24, 2018)$Pamela Ann Plumer$5.0 out of 5 stars$incredible!!$Reviewed in the United States on June 15, 2024
B00TOT9LDK$The Blade Itself (The First Law Trilogy Book 1)$Joe Abercrombie$September 8, 2015$"$19.99"$"$9.99"$4.5$23,733 ratings$536 pages$English$Orbit; Reprint edition (September 8, 2015)$L. K. Evans$5.0 out of 5 stars$What an interesting set of characters!$Reviewed in the United States on October 23, 2014
B01MST9RU9$The Risk (Mindf*ck Series #1)$S.T. Abby$November 29, 2016$$"$1.99"$4.4$64,699 ratings$132 pages$English$; 1st edition (November 29, 2016)$Lana$5.0 out of 5 stars$Unexpected, Quick Read$Reviewed in the United States on September 21, 2024
B0B6PRL9H5$Play With Me (Playing For Keeps Book 2)$Becka Mack$October 4, 2022$$"$5.99"$4.5$26,496 ratings$559 pages$English$Becka Mack (October 4, 2022)$Regan Decker$5.0 out of 5 stars$Hockey romance book$Reviewed in the United States on August 28, 2023
B0D98X89X6$My Eternal Light (Bewitched And Bewildered Book 15)$Alanea Alder$August 27, 2024$$"$6.99"$4.9$1,921 ratings$267 pages$English$Sacred Forest (August 27, 2024)$Nancy Woods$5.0 out of 5 stars$Excellent!!!$Reviewed in the United States on September 4, 2024
B0CP91ZK3H$Within Arm's Reach: A Novel$Ann Napolitano$April 30, 2024$$"$12.99"$3.9$1,440 ratings$332 pages$English$The Dial Press (April 30, 2024)$Texas Lady$4.0 out of 5 stars$a family drama$Reviewed in the United States on June 29, 2024
B09X6KD3CS$So Not Meant To Be$Meghan Quinn$June 7, 2022$"$17.99"$"$4.99"$4.2$38,687 ratings$466 pages$English$Hot-Lanta Publishing LLC (June 7, 2022)$Trish$5.0 out of 5 stars$Ok wow, I really underestimated this book!$Reviewed in the United States on September 4, 2024
B0CYY51D7H$Lilac Ink: The Knocknashee Story$Jean Grainger$July 23, 2024$$"$8.99"$4.6$2,154 ratings$296 pages$English$July 23, 2024$Lynn D.$5.0 out of 5 stars$Fascinating$Reviewed in the United States on September 30, 2024
B003EY7JGM$The Warmth of Other Suns: The Epic Story of America's Great Migration$Isabel Wilkerson$September 7, 2010$$"$13.99"$4.8$22,970 ratings$637 pages$English$Vintage (September 7, 2010)$Theresa D.$5.0 out of 5 stars$So much I Didn't Know$Reviewed in the United States on June 28, 2024
B0D843SMF7$Playing With Danger (Hollow Point Book 2)$Riley Edwards$September 1, 2024$$"$4.99"$4.7$1,646 ratings$274 pages$English$Rebels Romance (September 1, 2024)$Mel M$5.0 out of 5 stars$You're Going to Love Sophie$Reviewed in the United States on September 1, 2024
B09BDFRMX1$A Photo Finish: A Small Town Second Chance Romance (Gold Rush Ranch Book 2)$Elsie Silver$August 13, 2021$$"$5.99"$4.3$21,968 ratings$420 pages$English$(August 13, 2021)$Jeeves Reads Romance$5.0 out of 5 stars$Loved it$Reviewed in the United States on May 14, 2024
B0CW99285J$Her Dying Secret: A completely addictive and heart-racing crime and mystery thriller (Detective Josie Quinn Book 20)$Lisa Regan$May 14, 2024$"$11.99"$"$4.99"$4.6$3,119 ratings$350 pages$English$Bookouture (May 14, 2024)$Vickie Watts$5.0 out of 5 stars$Fast Pace with a Gripping Story and Escalating Tension$Reviewed in the United States on May 14, 2024
B07FKT7W1S$The Surrogate Mother: An addictive psychological thriller$Freida McFadden$October 10, 2018$"$10.99"$"$3.99"$4.3$33,790 ratings$342 pages$English$Hollywood Upstairs Press (October 10, 2018)$Destiny K.$5.0 out of 5 stars$Cliché and Predictable but oh so satisfying!$Reviewed in the United States on September 28, 2024
B0D59N5V9Z$Casualties of Consequence (Peacemaker Wars Book 6)$J.N. Chaney$September 11, 2024$"$24.99"$"$6.99"$4.7$823 ratings$554 pages$English$Variant Publications (September 11, 2024)$Dave B$5.0 out of 5 stars$Great read$Reviewed in the United States on September 30, 2024
B07DDGX4KY$The Priory of the Orange Tree (The Roots of Chaos)$Samantha Shannon$February 26, 2019$"$16.00"$"$8.48"$4.5$20,601 ratings$849 pages$English$Bloomsbury Publishing; 1st edition (February 26, 2019)$M$5.0 out of 5 stars$Absolutely Stunning!$Reviewed in the United States on May 14, 2019
B0CY3L36RN$Mine to Take: A Brother's Rival, One Night Stand New Adult Sports Romance (Western Wildcats Hockey Book 5)$Jennifer Sucevic$August 16, 2024$"$15.99"$"$5.99"$4.3$2,217 ratings$314 pages$English$(August 16, 2024)$Miss$5.0 out of 5 stars$great read!$Reviewed in the United States on October 4, 2024
B0BXTB6HSN$The Fury$Alex Michaelides$January 16, 2024$"$28.99"$"$14.99"$3.7$12,471 ratings$295 pages$English$Celadon Books (January 16, 2024)$Katie B$4.0 out of 5 stars$dark, suspenseful, and twisty$Reviewed in the United States on September 20, 2024
B0968BGXG4$Hook, Line, and Sinker: A Novel (Bellinger Sisters Book 2)$Tessa Bailey$March 1, 2022$"$15.99"$"$13.99"$4.3$34,090 ratings$368 pages$English$Avon (March 1, 2022)$Whitegirl$5.0 out of 5 stars$Great Read!$Reviewed in the United States on September 28, 2024
B0B5SP91VY$A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them$Timothy Egan$April 4, 2023$"$18.00"$"$12.99"$4.7$5,679 ratings$428 pages$English$Viking (April 4, 2023)$Susan S.$5.0 out of 5 stars$What you Never Knew About the KKK$Reviewed in the United States on March 12, 2024
B003XT60E0$Blood Meridian: Or the Evening Redness in the West (Vintage International)$Cormac McCarthy$August 11, 2010$$"$12.99"$4.4$16,675 ratings$372 pages$English$Vintage (August 11, 2010)$Ashutosh S. Jogalekar$5.0 out of 5 stars$A book unlike anything ever written$Reviewed in the United States on October 11, 2017
B08PG6CKZJ$Apples Never Fall$Liane Moriarty$September 14, 2021$$"$1.99"$4.2$85,183 ratings$474 pages$English$Henry Holt and Co. (September 14, 2021)$Lisa Hefter$5.0 out of 5 stars$Worth the read!$Reviewed in the United States on September 1, 2024
